0,4598.4931
1,4598.4931
2,4598.4762
3,4599.0851
4,4599.2571
5,4599.3077
6,4599.3077
7,4599.3895
8,4599.3895
9,4599.3895
10,4600.1111
11,4599.7739
12,4599.7739
13,4599.7739
14,4599.7803
15,4599.8192
16,4600.1164
17,4600.1235
18,4600.2495
19,4600.2410
20,4600.2460
21,4600.5981
22,4600.6456
23,4601.0807
24,4601.0983
25,4601.0570
26,4601.1025
27,4600.7614
28,4600.9878
29,4600.8817
30,4600.8056
31,4600.3014
32,4600.3014
33,4600.2990
34,4600.2617
35,4600.0126
36,4599.2609
37,4597.2964
38,4597.5982
39,4597.5837
40,4596.9000
41,4597.6058
42,4597.8706
43,4597.4824
44,4597.6702
45,4597.6702
46,4597.7437
47,4597.6769
48,4597.6769
49,4597.6967
50,4597.7527
51,4598.1974
52,4598.1953
53,4598.1850
54,4597.9559
55,4597.9691
56,4597.9435
57,4597.3670
58,4597.2625
59,4597.3873
60,4597.7393
61,4597.9292
62,4598.1130
63,4598.1093
64,4598.1219
65,4598.1172
66,4598.1685
67,4598.1976
68,4598.2100
69,4598.2231
70,4598.2108
71,4598.2227
72,4598.2844
73,4598.3240
74,4598.3939
75,4598.4034
76,4598.4133
77,4598.4134
78,4598.4133
79,4598.4174
80,4598.4093
81,4598.4155
82,4598.3636
83,4598.9368
84,4598.9375
85,4598.9526
86,4599.0119
87,4599.1160
88,4599.1298
89,4599.1342
90,4599.1335
91,4599.1345
92,4599.2180
93,4599.2224
94,4599.2042
95,4599.2062
96,4599.2113
97,4599.2078
98,4599.2919
99,4599.2696
100,4599.2924
101,4599.2924
102,4599.2923
103,4599.2862
104,4599.3301
105,4599.3738
106,4599.3711
107,4599.3768
108,4599.3873
109,4599.3829
110,4599.3903
111,4599.3789
112,4599.3749
113,4599.3771
114,4599.3750
115,4599.3706
116,4599.3831
117,4599.3831
118,4599.3660
119,4599.3609
120,4599.3544
121,4599.3616
122,4599.3680
123,4599.3564
124,4599.3591
125,4599.3635
126,4599.3514
127,4599.3656
128,4599.3699
129,4599.3676
130,4599.3858
131,4599.3803
132,4598.8490
133,4598.8280
134,4598.8280
135,4598.7311
136,4598.7087
137,4598.7117
138,4598.4724
139,4598.4453
140,4598.4562
141,4598.4478
142,4598.2386
143,4598.1073
144,4597.9763
145,4597.9373
146,4597.9539
147,4597.5624
148,4597.5624
149,4597.3313
150,4596.5657
151,4596.6283
152,4596.5102
153,4596.2214
154,4596.2170
155,4596.2170
156,4596.2050
157,4596.1969
158,4596.1969
159,4596.1969
160,4596.1744
161,4596.0500
162,4595.9546
163,4595.6262
164,4595.6131
165,4595.6131
166,4595.5670
167,4595.3141
168,4595.5242
169,4595.3171
170,4595.2158
171,4595.5314
172,4595.5334
173,4595.5334
174,4595.4622
175,4595.5580
176,4595.5624
177,4595.5560
178,4595.4304
179,4595.5105
180,4595.6563
181,4595.7559
182,4595.8918
183,4595.9607
184,4595.9686
185,4595.9560
186,4595.9466
187,4596.1650
188,4597.2277
189,4597.4591
190,4597.7566
191,4597.9549
192,4598.0150
193,4598.0727
194,4598.0727
195,4597.8979
196,4598.0863
197,4598.2134
198,4598.0286
199,4597.6803
200,4597.6739
201,4597.3558
202,4597.1648
203,4597.2994
204,4597.3066
205,4597.3720
206,4596.9185
207,4596.8946
208,4596.9273
209,4596.7379
210,4596.6654
211,4596.5756
212,4596.3383
213,4596.4366
214,4596.3409
215,4596.3409
216,4596.3115
217,4596.3014
218,4596.3018
219,4596.3031
220,4596.3031
221,4596.3017
222,4596.2973
223,4596.3472
224,4596.6642
225,4597.1030
226,4597.1130
227,4597.1165
228,4597.1943
229,4597.2004
230,4597.1964
231,4597.1829
232,4596.8752
233,4597.2049
234,4596.9605
235,4597.3403
236,4598.0454
237,4597.9399
238,4597.9730
239,4597.9422
240,4597.9442
241,4597.9399
242,4597.9498
243,4597.9157
244,4597.9031
245,4597.9813
246,4598.0585
247,4598.0317
248,4598.0194
249,4598.0218
250,4598.0679
251,4598.3582
252,4598.9427
253,4599.0776
254,4599.0776
255,4599.0800
256,4599.1834
257,4599.2617
258,4599.2563
259,4599.3832
260,4599.3286
261,4599.3286
262,4599.5240
263,4599.4694
264,4599.2879
265,4599.3264
266,4599.4451
267,4599.4471
268,4599.4521
269,4599.4565
270,4599.4565
271,4599.4514
272,4599.4534
273,4599.3766
274,4599.3692
275,4599.3919
276,4599.3855
277,4599.3818
278,4599.3563
279,4599.3642
280,4598.0659
281,4597.8974
282,4597.4888
283,4597.3393
284,4597.2234
285,4597.2254
286,4597.2891
287,4597.6445
288,4597.5765
289,4597.5721
290,4597.5742
291,4597.5786
292,4597.6665
293,4597.6462
294,4597.5756
295,4597.5797
296,4597.5564
297,4597.5564
298,4597.5588
299,4597.5564
300,4597.5741
301,4597.5740
302,4597.5601
303,4597.5557
304,4597.5639
305,4597.4523
306,4597.3207
307,4597.1703
308,4597.1747
309,4597.1706
310,4597.0406
311,4597.0858
312,4597.0835
313,4597.0879
314,4597.2656
315,4597.2656
316,4597.4124
317,4597.4168
318,4597.4441
319,4597.4573
